"DataFlash Configuration Flag","Data Buffer Length"
8,7200
"Elapsed Time","FRONT","REAR","DIFF","TPS","RPM","Front Map","Rear Map"
4730.091,4.40,3.92,0.15,9.7,3353,22.7,21.9
4730.192,4.08,2.07,0.05,8.1,3419,22.2,21.9
4730.292,3.50,1.54,-0.07,6.5,3437,21.3,21.6
4730.393,2.59,3.93,-0.08,6.4,3429,20.2,20.7
4730.493,1.33,3.62,0.03,5.0,3406,19.7,19.5
4730.593,2.52,3.55,0.13,4.9,3391,19.4,18.7
4730.694,3.61,2.95,0.11,4.9,3390,18.9,18.3
4730.793,3.37,1.94,0.03,4.9,3447,18.4,18.3
4730.894,3.20,1.10,-0.04,4.6,3430,18.2,18.5
4730.995,2.97,2.52,-0.08,4.7,3407,18.2,18.6
4731.094,1.93,3.58,-0.02,4.9,3421,18.3,18.4
4731.195,1.23,3.57,0.08,4.9,3430,18.5,18.1
4731.296,3.01,3.61,0.14,5.3,3423,18.9,18.1
4731.395,3.65,2.84,0.11,5.3,3404,18.8,18.2
4731.496,3.39,1.95,0.03,4.9,3452,18.6,18.4
4731.597,2.88,1.00,-0.03,3.4,3433,18.1,18.3
4731.696,2.26,2.95,-0.06,2.7,3377,16.9,17.3
4731.797,1.28,2.81,0.02,2.6,3396,16.2,16.1
4731.898,1.26,2.80,0.11,2.7,3398,16.0,15.4
4731.998,2.83,2.29,0.11,2.8,3402,15.7,15.1
4732.098,2.64,1.63,0.05,3.1,3403,15.3,15.0
4732.199,2.58,0.88,-0.01,2.8,3372,15.2,15.3
4732.299,2.19,3.72,-0.04,4.7,3384,15.5,15.7
4732.399,1.19,3.24,0.05,3.9,3413,16.3,16.0
4732.500,2.61,3.34,0.14,4.1,3317,17.1,16.4
4732.600,3.33,2.37,0.10,4.3,3357,17.4,16.8
4732.701,3.27,1.19,0.00,4.7,3371,17.6,17.6
4732.801,3.03,3.07,-0.07,5.4,3371,18.1,18.5
4732.901,1.42,3.89,0.02,6.0,3349,18.9,18.8
4733.002,3.09,3.98,0.14,6.6,3347,19.8,19.1
4733.102,4.08,3.26,0.11,7.6,3361,20.1,19.5
4733.202,4.03,1.69,0.01,8.3,3421,20.4,20.3
4733.303,3.87,1.87,-0.08,8.5,3431,20.8,21.2
4733.403,3.11,4.08,-0.08,9.5,3443,21.1,21.6
4733.503,1.63,4.27,0.02,8.9,3411,21.5,21.4
4733.604,1.84,4.35,0.12,9.5,3445,22.0,21.3
4733.705,3.48,4.39,0.16,9.9,3457,22.3,21.4
4733.804,4.42,4.05,0.14,9.9,3473,22.2,21.4
4733.905,4.35,3.60,0.08,10.0,3489,22.0,21.5
4734.005,4.37,3.19,0.04,11.8,3546,22.0,21.8
4734.105,4.38,2.96,0.02,11.5,3577,22.2,22.1
4734.206,4.37,2.89,0.01,11.4,3613,22.3,22.3
4734.306,4.38,2.61,0.00,11.4,3628,22.4,22.4
4734.407,4.41,3.09,0.01,12.3,3649,22.5,22.5
4734.507,4.31,3.20,0.01,9.9,3631,22.4,22.4
4734.607,3.53,2.43,-0.02,5.5,3638,20.9,21.0
4734.708,3.54,2.75,-0.02,5.5,3675,19.4,19.5
4734.808,3.95,3.43,0.00,7.0,3680,19.1,19.1
4734.908,3.64,3.74,0.01,7.2,3657,19.3,19.2
4735.009,1.89,4.03,0.01,7.8,3665,19.6,19.5
4735.109,1.34,4.12,0.01,8.3,3692,20.0,19.9
4735.209,1.73,4.15,0.02,8.5,3699,20.3,20.2
4735.310,2.91,4.10,0.01,9.7,3745,20.5,20.4
4735.411,3.87,1.81,0.02,9.7,3766,20.9,20.7
4735.510,4.10,1.46,0.02,10.2,3766,21.2,21.1
4735.611,4.30,2.95,0.03,11.6,3786,21.6,21.4
4735.712,4.14,4.36,0.03,11.2,3791,21.8,21.7
4735.811,1.66,4.44,0.00,11.5,3802,22.0,22.1
4735.912,3.06,4.41,-0.02,12.5,3887,22.2,22.3
4736.013,4.32,1.54,0.04,12.5,3895,22.6,22.3
4736.112,4.46,3.38,0.06,14.1,3875,22.8,22.4
4736.213,2.51,4.50,0.03,13.0,3905,22.9,22.8
4736.314,3.14,4.44,-0.03,13.7,3949,22.8,22.9
4736.414,4.38,1.58,0.05,13.1,3976,23.0,22.7
4736.514,4.56,4.39,0.06,13.3,3964,23.1,22.8
4736.615,1.94,4.45,-0.04,13.1,3975,22.7,23.0
4736.715,4.34,1.58,0.03,13.3,4037,22.9,22.7
4736.816,4.55,4.38,0.07,13.3,4025,23.1,22.7
4736.916,2.40,4.44,-0.05,13.1,4073,22.7,22.9
4737.016,4.42,1.79,0.06,13.3,4083,22.9,22.6
4737.117,2.34,4.51,0.04,13.8,4074,23.1,22.9
4737.216,4.31,2.65,-0.01,14.3,4128,23.0,23.1
4737.317,4.59,4.53,0.08,14.9,4107,23.4,23.0
4737.418,3.96,3.94,-0.06,14.6,4171,23.1,23.4
4737.517,4.56,4.22,0.08,14.9,4167,23.5,23.0
4737.619,3.69,4.34,-0.07,16.0,4234,23.0,23.4
4737.719,4.56,4.36,0.08,14.2,4228,23.4,23.0
4737.819,3.60,3.55,-0.07,11.8,4267,22.6,23.0
4737.919,3.83,4.26,0.06,11.2,4263,22.5,22.2
4738.020,3.96,1.40,-0.03,10.8,4286,21.7,21.9
4738.120,1.64,4.25,0.00,9.9,4275,21.7,21.7
4738.220,3.60,1.62,0.02,7.7,4315,20.6,20.5
4738.321,1.80,3.91,-0.07,7.8,4312,19.6,20.0
4738.421,3.80,2.75,0.06,7.8,4291,19.4,19.1
4738.522,2.71,2.31,-0.09,6.0,4315,18.6,19.1
4738.622,2.43,3.06,0.02,5.3,4249,17.9,17.8
4738.722,2.79,0.95,-0.03,5.3,4277,17.0,17.2
4738.823,1.01,3.19,-0.01,5.4,4286,16.8,16.9
4738.923,3.10,1.70,0.03,5.7,4260,16.8,16.6
4739.023,1.54,3.62,-0.04,7.0,4260,16.8,17.0
4739.124,4.00,2.98,0.08,8.5,4249,18.1,17.7
4739.224,3.07,3.03,-0.09,8.5,4312,18.6,19.1
4739.324,3.93,3.79,0.05,9.2,4263,19.5,19.2
4739.425,3.68,1.35,-0.05,9.6,4280,19.7,19.9
4739.525,1.40,4.17,-0.02,9.7,4284,20.2,20.3
4739.625,4.00,1.87,0.03,9.7,4316,20.4,20.2
4739.726,2.19,4.22,-0.07,9.7,4347,20.3,20.7
4739.827,4.26,3.64,0.08,10.0,4350,20.7,20.3
4739.926,4.00,1.87,-0.06,12.3,4360,20.5,20.9
4740.027,1.56,4.47,-0.02,13.9,4344,21.7,21.8
4740.128,4.52,3.75,0.09,15.0,4370,22.6,22.0
4740.227,4.36,2.91,-0.05,16.1,4427,22.7,22.9
4740.328,1.68,4.51,0.00,16.5,4396,23.3,23.3
4740.428,4.56,4.20,0.11,16.8,4430,23.7,23.1
4740.528,4.52,1.69,0.01,16.8,4499,23.5,23.4
4740.629,3.07,4.48,-0.07,15.6,4524,23.4,23.7
4740.729,2.63,4.31,0.08,11.1,4496,23.2,22.8
4740.829,4.06,2.78,0.07,9.7,4497,21.9,21.5
4740.930,3.30,1.10,-0.05,7.8,4507,20.4,20.7
4741.030,2.06,3.80,-0.09,8.0,4508,19.3,19.8
4741.130,1.32,3.56,0.02,7.3,4527,18.9,18.8
4741.231,3.00,2.16,0.05,4.9,4461,18.1,17.9
4741.331,2.39,1.08,-0.05,4.3,4415,16.4,16.7
4741.432,1.21,2.89,-0.02,4.6,4495,15.8,15.9
4741.532,2.60,2.76,0.07,4.9,4472,15.8,15.4
4741.632,2.83,1.49,0.02,5.0,4469,15.6,15.5
4741.733,2.20,2.72,-0.07,4.7,4430,15.5,15.9
4741.834,1.29,2.92,0.03,4.9,4351,15.8,15.6
4741.933,2.79,1.61,0.03,5.5,4468,15.7,15.5
4742.034,2.33,2.16,-0.05,4.6,4388,15.5,15.8
4742.135,1.43,2.89,0.04,4.7,4331,15.8,15.6
4742.234,2.73,1.19,0.02,4.5,4373,15.7,15.6
4742.335,1.60,3.08,-0.03,4.7,4316,15.7,15.8
4742.436,3.41,2.63,0.08,6.0,4327,16.0,15.6
4742.535,3.09,1.13,-0.04,7.2,4477,16.6,16.8
4742.636,1.24,3.98,-0.02,8.4,4267,17.8,18.0
4742.737,3.99,2.66,0.06,9.1,4282,18.9,18.6
4742.837,2.74,4.04,-0.09,10.4,4342,19.1,19.6
4742.937,3.48,3.86,0.06,9.1,4322,19.9,19.6
4743.038,3.74,1.25,-0.02,9.5,4341,19.8,19.9
4743.138,1.38,4.26,-0.04,10.3,4320,20.2,20.4
4743.238,4.27,3.20,0.08,10.7,4321,20.8,20.4
4743.339,3.66,2.34,-0.08,10.6,4360,20.7,21.1
4743.439,1.96,4.27,0.02,10.8,4365,21.2,21.1
4743.540,4.16,2.31,0.05,11.1,4383,21.2,20.9
4743.639,2.73,4.33,-0.09,11.2,4375,20.9,21.4
4743.740,2.94,4.23,0.07,10.8,4374,21.3,21.0
4743.841,4.14,1.95,0.04,10.7,4428,21.2,20.9
4743.941,2.67,4.32,-0.08,12.2,4427,20.9,21.4
4744.041,2.90,4.24,0.07,10.8,4400,21.4,21.0
4744.142,4.15,2.27,0.05,11.1,4430,21.2,20.9
4744.242,2.34,3.66,-0.08,6.5,4413,20.1,20.6
4744.342,1.74,3.45,0.03,7.0,4427,19.1,18.9
4744.443,3.59,2.16,0.04,8.7,4422,18.6,18.4
4744.542,2.81,2.93,-0.10,7.7,4449,18.3,18.8
4744.643,1.32,3.72,0.00,7.7,4423,18.7,18.7
4744.744,3.37,2.14,0.04,6.0,4397,18.4,18.2
4744.844,2.39,2.51,-0.08,5.1,4382,17.2,17.7
4744.945,1.32,2.88,0.02,4.6,4355,16.8,16.7
4745.045,2.70,1.42,0.03,4.3,4342,16.1,15.9
4745.145,1.47,2.93,-0.02,4.3,4346,15.6,15.7
4745.246,3.15,2.31,0.08,4.3,4347,15.6,15.1
4745.346,2.45,0.93,-0.02,4.2,4321,15.1,15.3
4745.446,1.00,2.80,0.02,4.2,4302,15.3,15.2
4745.547,2.71,1.47,0.04,4.6,4304,15.3,15.1
4745.647,0.87,1.61,0.00,0.0,4234,14.6,14.6
4745.747,0.98,0.26,0.03,0.0,3793,11.5,11.3
4745.847,1.18,1.17,0.02,0.0,3258,10.0,9.9
4745.948,2.38,1.36,0.08,0.0,2845,10.0,9.6
4746.048,0.81,1.93,0.05,0.4,2551,10.5,10.2
4746.149,1.14,2.22,0.03,0.8,2597,11.7,11.5
4746.249,1.97,1.13,0.09,0.8,3038,12.4,12.0
4746.349,1.77,1.29,0.01,1.1,3410,12.3,12.2
4746.450,1.70,2.16,0.01,1.2,3547,12.2,12.2
4746.550,1.52,2.91,0.03,2.6,3514,12.4,12.2
4746.650,1.16,2.14,0.06,1.2,3497,12.6,12.3
4746.751,0.82,2.16,0.09,1.2,3488,12.9,12.4
4746.851,1.19,2.18,0.12,1.5,3480,13.1,12.4
4746.951,3.26,1.93,0.11,1.6,3445,13.1,12.5
4747.052,2.16,1.56,0.07,1.4,3427,13.0,12.6
4747.152,2.08,0.87,0.02,1.5,3424,12.9,12.8
4747.252,2.00,1.08,-0.03,1.6,3395,12.9,13.1
4747.353,1.48,2.41,0.00,2.0,3380,13.1,13.1
4747.453,0.96,2.33,0.10,1.6,3357,13.5,12.9
4747.554,2.37,1.90,0.10,1.8,3341,13.5,12.9
4747.654,2.18,1.13,0.03,1.5,3333,13.3,13.1
4747.754,1.98,2.05,-0.03,1.8,3306,13.3,13.5
4747.855,0.84,2.35,0.05,1.5,3286,13.5,13.3
4747.955,3.12,2.06,0.10,1.9,3282,13.7,13.1
4748.055,2.57,1.08,0.04,2.8,3285,13.8,13.6
4748.156,2.67,2.86,-0.04,4.1,3365,15.1,15.4
4748.256,1.23,3.50,0.06,4.2,3166,16.6,16.3
4748.356,3.43,2.77,0.12,4.2,3317,17.5,16.9
4748.457,3.17,1.11,-0.01,4.5,3258,17.6,17.7
4748.558,2.20,3.62,-0.05,4.7,3248,18.0,18.2
4748.657,3.31,3.59,0.13,4.9,3248,18.8,18.1
4748.758,3.45,2.05,0.07,4.6,3288,18.7,18.3
4748.859,3.06,2.70,-0.06,4.6,3300,18.6,19.0
4748.959,1.37,3.69,0.06,4.7,3229,19.0,18.7
4749.059,3.59,2.76,0.11,4.9,3220,19.1,18.5
4749.160,3.30,1.20,-0.02,4.7,3269,18.8,18.9
4749.260,1.59,3.68,-0.02,4.9,3232,18.9,19.0
4749.360,4.30,3.42,0.12,5.0,3253,19.3,18.7
4749.461,3.45,1.60,0.03,4.9,3282,19.0,18.8
4749.561,2.61,4.04,-0.07,5.8,3262,18.9,19.3
4749.661,1.93,3.76,0.10,5.1,3231,19.4,18.9
4749.762,3.61,2.50,0.09,6.4,3240,19.3,18.8
4749.862,3.26,1.95,-0.06,5.1,3298,19.1,19.4
4749.962,1.36,3.74,0.01,5.0,3255,19.3,19.3
4750.062,3.72,3.03,0.11,5.3,3262,19.6,18.9
4750.163,3.61,1.29,-0.01,6.2,3268,19.2,19.3
4750.264,2.82,4.17,-0.08,7.4,3267,20.0,20.5
4750.363,2.73,4.30,0.11,8.1,3254,21.2,20.6
4750.464,4.27,3.23,0.12,10.3,3265,21.5,20.9
4750.565,4.17,1.58,-0.02,9.7,3325,21.7,21.8
4750.664,2.60,4.32,-0.05,10.0,3331,22.0,22.3
4750.765,2.38,4.48,0.12,11.1,3311,22.9,22.2
4750.866,4.54,4.34,0.16,12.5,3336,23.3,22.4
4750.966,4.47,2.14,0.07,13.1,3393,23.3,22.9
4751.066,4.45,2.24,-0.04,13.5,3438,23.4,23.6
4751.167,3.75,4.42,-0.06,14.2,3449,23.5,23.9
4751.267,1.85,4.46,0.04,13.7,3401,23.9,23.6
4751.367,2.61,4.50,0.14,13.7,3415,24.3,23.5
4751.468,4.23,4.57,0.16,14.1,3439,24.3,23.4
4751.568,4.59,4.57,0.12,16.0,3471,24.2,23.5
4751.668,4.57,4.22,0.08,17.5,3491,24.2,23.7
4751.769,4.55,3.71,0.05,16.6,3554,24.2,23.9
4751.869,4.54,2.93,0.03,16.6,3599,24.2,24.1
4751.970,4.54,2.96,0.02,16.8,3638,24.3,24.2
4752.070,4.54,3.39,0.02,16.6,3665,24.3,24.2
4752.170,4.55,3.49,0.02,16.5,3676,24.3,24.2
4752.271,4.57,4.16,0.02,17.9,3643,24.2,24.1
4752.371,4.60,4.61,0.03,16.5,3671,24.2,24.1
4752.471,4.55,4.55,0.03,16.4,3677,24.2,24.1
4752.572,2.61,4.53,0.03,16.2,3696,24.2,24.1
4752.672,1.93,4.51,0.01,16.2,3731,24.1,24.1
4752.772,3.49,4.52,0.02,16.1,3812,24.1,24.0
4752.873,4.53,2.30,0.04,16.1,3833,24.1,23.9
4752.974,4.53,2.63,0.07,16.1,3857,24.2,23.8
4753.073,4.60,4.55,0.05,16.1,3836,24.2,23.9
4753.174,2.14,4.52,0.01,16.0,3839,24.0,24.0
4753.274,3.11,4.51,-0.02,16.1,3911,23.9,24.0
4753.374,4.52,1.77,0.05,16.1,3932,24.0,23.7
4753.475,4.58,4.39,0.07,16.2,3906,24.1,23.7
4753.575,2.12,4.51,0.02,15.8,3922,24.0,23.9
4753.676,2.85,3.73,-0.03,6.4,3954,23.4,23.6
4753.776,1.22,0.38,0.03,0.0,3812,18.4,18.2
4753.876,1.21,0.83,0.01,0.0,3304,13.6,13.6
4753.977,2.39,1.52,0.07,0.0,2847,11.9,11.5
4754.077,0.67,1.76,0.04,0.0,2491,11.3,11.1
4754.177,2.56,2.02,0.08,0.0,2162,11.6,11.1
4754.278,2.00,0.88,0.02,0.0,1936,12.0,11.9
4754.378,1.07,2.40,0.03,0.0,1751,13.1,12.9
4754.479,2.63,2.01,-0.05,0.0,1579,13.7,14.0
4754.579,2.24,1.71,0.09,0.0,1517,14.6,14.1
4754.680,2.53,2.45,0.08,0.0,1428,15.2,14.8
4754.779,2.22,3.13,0.07,0.0,1349,15.9,15.5
4754.880,1.31,2.58,-0.02,0.0,1364,15.8,15.9
4754.981,2.23,2.46,-0.02,0.0,1387,16.0,16.1
4755.081,2.96,3.48,-0.01,0.3,1296,16.3,16.3
4755.181,2.84,1.46,0.06,0.0,1341,16.6,16.3
4755.282,2.71,1.24,0.06,0.0,1273,16.7,16.4
4755.382,2.48,1.43,0.07,0.0,1314,16.8,16.4
4755.482,2.41,2.12,0.07,0.0,1311,16.7,16.4
4755.583,2.60,2.53,0.05,0.0,1312,16.7,16.4
4755.682,4.27,2.91,0.06,0.0,1299,16.8,16.4
4755.783,1.97,3.13,0.03,0.0,1312,16.8,16.6
4755.884,1.31,2.77,-0.01,0.0,1302,16.6,16.7
4755.984,1.52,2.52,-0.01,0.0,1282,16.6,16.6
4756.085,2.22,2.39,0.00,0.0,1321,16.6,16.6
4756.185,3.00,2.55,-0.01,0.0,1376,16.7,16.8
4756.285,2.81,1.35,0.04,0.0,1317,16.7,16.4
4756.386,2.47,1.39,0.09,0.0,1355,16.6,16.1
4756.485,2.38,2.21,0.08,0.0,1392,16.5,16.1
4756.586,2.65,2.58,0.06,0.0,1347,16.6,16.3
4756.687,1.92,3.08,0.06,0.0,1366,16.7,16.4
4756.786,1.60,2.52,-0.04,0.0,1429,16.1,16.4
4756.887,3.22,2.59,-0.04,0.4,1477,16.9,17.1
4756.988,2.85,2.68,0.15,0.7,1808,17.3,16.5
4757.087,2.69,1.06,0.03,1.2,2162,16.8,16.6
4757.188,2.63,1.80,0.04,1.9,2680,16.3,16.0
4757.289,1.72,2.81,-0.03,2.4,3229,15.7,15.9
4757.388,1.05,2.96,0.08,3.5,3484,15.9,15.4
4757.489,1.25,3.37,0.10,4.9,3588,16.5,15.9
4757.590,2.45,3.72,0.14,6.0,3451,17.7,16.9
4757.690,3.92,3.45,0.13,6.1,3467,18.6,17.9
4757.790,4.07,3.28,0.07,7.6,3487,19.2,18.7
4757.891,4.22,3.06,0.03,10.6,3502,19.9,19.7
4757.991,4.28,2.28,0.00,10.2,3560,20.8,20.8
4758.092,4.36,1.86,-0.02,11.5,3570,21.6,21.7
4758.192,4.35,1.64,-0.04,11.6,3577,22.1,22.4
4758.292,4.31,1.56,-0.07,11.5,3583,22.4,22.8
4758.393,4.30,1.59,-0.07,11.6,3595,22.5,22.9
4758.493,4.28,1.58,-0.07,11.5,3604,22.6,23.0
4758.593,4.28,1.59,-0.07,11.6,3625,22.6,23.0
4758.694,4.29,1.52,-0.05,11.5,3653,22.6,22.9
4758.795,4.34,1.67,-0.04,11.6,3661,22.6,22.8
4758.894,4.35,1.85,-0.03,11.4,3681,22.6,22.7
4758.995,4.37,2.68,-0.01,11.5,3697,22.6,22.6
4759.096,4.44,3.61,0.00,11.6,3663,22.6,22.5
4759.195,4.49,4.11,0.01,12.0,3664,22.5,22.5
4759.296,3.87,4.55,0.02,14.6,3685,22.8,22.7
4759.397,2.00,4.53,0.01,16.6,3696,23.4,23.3
4759.497,2.30,4.53,0.01,17.9,3745,23.9,23.8
4759.597,4.57,3.93,0.02,18.5,3839,24.3,24.2
4759.697,4.56,2.00,0.05,19.0,3874,24.5,24.3
4759.797,4.60,4.52,0.04,20.8,3835,24.7,24.5
4759.898,2.97,4.58,0.01,20.3,3866,24.8,24.7
4759.998,3.15,4.55,-0.03,20.7,3875,24.7,24.9
4760.199,4.61,4.54,0.04,20.8,3953,25.1,24.9
4760.299,2.17,4.56,-0.04,20.7,3983,24.8,25.0
4760.400,4.58,2.07,0.03,20.8,4054,25.0,24.8
4760.500,4.59,4.60,0.03,20.8,4029,25.1,24.9
4760.600,3.66,4.55,-0.06,20.7,4118,24.7,25.0
4760.701,4.58,3.74,0.07,20.4,4127,24.9,24.6
4760.802,2.04,4.54,-0.02,20.8,4089,24.7,24.9
4760.902,4.58,2.50,0.06,25.0,4179,25.1,24.8
4761.002,2.49,4.59,0.00,26.4,4180,25.4,25.4
4761.103,4.59,2.72,0.05,27.1,4257,25.7,25.4
4761.203,2.55,4.57,-0.01,29.2,4232,25.8,25.9
4761.303,4.60,4.88,0.06,32.2,4321,26.2,25.9
4761.404,4.43,4.69,-0.03,35.1,4391,26.2,26.3
4761.503,4.28,4.62,0.02,34.7,4356,26.5,26.4
4761.604,4.69,4.43,0.03,36.3,4474,26.6,26.4
4761.705,4.85,3.76,-0.03,38.9,4535,26.6,26.8
4761.805,3.49,4.61,-0.03,41.8,4488,26.8,27.0
4761.905,4.07,4.46,0.01,43.2,4560,27.1,27.1
4762.006,4.67,4.46,0.02,43.9,4612,27.3,27.1
4762.106,4.59,4.31,0.01,45.9,4742,27.2,27.2
4762.206,4.78,4.95,0.00,47.0,4780,27.3,27.3
4762.307,4.78,4.95,0.00,48.3,4848,27.3,27.4
4762.407,4.77,4.95,-0.01,48.6,4898,27.4,27.4
4762.507,4.48,4.62,0.00,50.6,4882,27.4,27.5
4762.609,4.59,4.79,-0.01,50.0,4939,27.5,27.5
4762.708,3.20,4.63,0.00,50.0,4991,27.5,27.5
4762.809,4.98,4.61,0.00,46.8,5089,27.5,27.5
4762.908,4.33,3.28,0.01,45.5,5151,27.4,27.4
4763.009,4.57,4.45,0.01,37.5,5114,27.2,27.1
4763.110,2.53,4.68,-0.01,33.4,5119,26.8,26.8
4763.210,4.64,4.07,0.00,27.8,5193,26.4,26.4
4763.310,4.58,3.46,0.05,20.8,5217,25.8,25.5
4763.411,2.02,4.58,0.01,18.4,5192,24.9,24.9
4763.511,3.70,3.69,0.00,14.3,5228,24.2,24.2
4763.611,4.39,2.75,0.06,14.6,5233,23.3,23.0
4763.712,1.70,4.35,0.01,11.9,5199,22.6,22.6
4763.812,3.05,3.23,-0.02,10.6,5213,21.5,21.6
4763.913,3.99,2.40,0.04,11.8,5179,20.9,20.7
4764.013,1.37,3.76,0.00,8.9,5159,20.1,20.1
4764.113,2.61,3.54,-0.03,8.8,5161,19.4,19.5
4764.213,3.61,1.89,0.03,9.5,5181,19.1,18.9
4764.314,2.09,3.74,0.02,9.5,5159,19.0,18.9
4764.414,2.31,4.13,-0.03,10.7,5147,19.1,19.2
4764.514,3.66,1.33,0.02,10.0,5142,19.3,19.2
4764.615,4.28,3.52,0.03,9.9,5133,19.6,19.5
4764.715,1.49,4.32,-0.03,11.9,5149,19.9,20.1
4764.816,3.92,1.72,0.00,13.0,5168,20.7,20.7
4764.916,4.51,3.60,0.04,15.3,5159,21.6,21.4
4765.016,1.96,4.53,0.01,16.6,5136,22.3,22.2
4765.117,4.23,3.62,0.00,18.0,5172,22.9,22.9
4765.218,4.57,3.50,0.06,20.7,5195,23.5,23.2
4765.317,3.01,4.54,0.04,20.7,5165,24.0,23.8
4765.418,4.52,4.35,0.00,22.7,5208,24.2,24.2
4765.519,4.58,3.80,0.06,24.1,5224,24.6,24.2
4765.618,2.63,4.46,0.03,22.9,5219,24.7,24.5
4765.719,4.67,3.32,0.01,23.8,5263,24.8,24.7
4765.820,4.60,4.64,0.05,22.9,5259,24.9,24.7
4765.919,1.77,4.54,0.00,20.0,5272,24.5,24.6
4766.020,4.41,1.50,0.05,15.3,5300,24.2,24.0
4766.120,4.54,4.25,0.05,15.2,5244,23.5,23.2
4766.221,3.43,4.57,-0.04,19.4,5285,23.0,23.3
4766.321,4.58,3.91,0.07,22.7,5322,23.8,23.4
4766.421,1.89,4.56,0.01,22.5,5317,24.1,24.0
4766.522,4.57,1.87,0.05,22.5,5353,24.5,24.2
4766.727,4.67,3.88,0.00,23.6,5334,24.7,24.7
4766.823,4.60,4.51,0.05,25.2,5321,24.9,24.6
4766.923,4.55,4.61,-0.03,28.7,5353,24.9,25.0
4767.023,4.64,4.75,0.04,29.2,5360,25.3,25.1
4767.124,4.22,4.60,-0.03,30.9,5415,25.3,25.5
4767.224,4.62,4.47,0.05,30.7,5405,25.7,25.4
4767.324,4.57,4.60,-0.02,31.7,5476,25.5,25.6
4767.425,4.55,4.59,0.04,30.9,5444,25.8,25.6
4767.526,4.50,2.94,-0.01,30.7,5424,25.7,25.7
4767.625,3.69,4.56,0.01,29.2,5462,25.8,25.7
4767.726,4.58,2.54,0.04,28.8,5498,25.7,25.5
4767.827,2.87,4.56,-0.02,28.8,5468,25.5,25.6
4767.926,4.59,4.23,0.08,19.9,5508,25.5,25.1
4768.027,3.91,3.08,-0.04,14.6,5549,24.2,24.4
4768.128,1.39,1.15,0.02,0.0,5401,20.3,20.2
4768.227,0.19,0.80,0.02,0.0,4798,13.6,13.5
4768.328,1.21,0.75,0.05,0.5,4129,10.4,10.1
4768.429,0.67,2.03,0.05,2.2,3945,10.5,10.2
4768.529,1.98,0.82,0.03,2.4,4188,11.6,11.4
4768.629,0.83,2.48,0.04,3.4,4458,12.5,12.2
4768.730,1.28,2.38,0.10,3.9,4772,13.4,12.9
4768.830,2.14,2.47,0.09,4.5,4749,13.8,13.3
4768.930,2.77,3.02,0.07,6.4,4734,14.7,14.3
4769.031,2.67,3.24,0.05,7.2,4803,15.9,15.7
4769.131,3.95,3.12,0.04,7.8,4736,16.9,16.7
4769.231,3.89,2.97,0.02,8.4,4705,17.7,17.6
4769.332,3.74,2.39,-0.02,8.3,4728,18.1,18.1
4769.432,3.64,1.98,-0.05,8.9,4712,18.2,18.5
4769.533,3.49,1.40,-0.08,8.3,4724,18.3,18.7
4769.633,3.25,1.26,-0.12,8.0,4688,18.4,19.0
4769.733,2.96,2.39,-0.13,8.1,4683,18.4,19.1
4769.834,2.37,4.09,-0.10,9.3,4664,18.5,19.1
4769.934,1.30,3.86,-0.03,8.1,4638,18.7,18.8
4770.034,1.45,3.73,0.05,8.1,4639,18.9,18.6
4770.135,3.46,3.47,0.09,8.3,4632,19.0,18.5
4770.235,3.77,2.57,0.04,8.4,4605,18.8,18.6
4770.335,3.55,1.65,-0.03,8.1,4622,18.5,18.7
4770.436,3.26,1.18,-0.09,8.1,4621,18.4,19.0
4770.536,2.45,3.96,-0.12,7.7,4601,18.4,19.1
4770.636,1.30,3.85,-0.03,8.0,4549,18.6,18.8
4770.737,2.00,3.66,0.06,8.0,4580,18.9,18.6
4770.837,3.82,2.80,0.07,8.3,4588,18.8,18.5
4770.938,3.54,1.66,-0.02,8.1,4591,18.5,18.7
4771.038,3.15,1.61,-0.10,8.0,4550,18.4,19.0
4771.138,1.84,3.89,-0.09,8.3,4562,18.5,19.0
4771.239,1.51,3.71,0.04,8.0,4562,18.9,18.7
4771.339,3.90,3.02,0.07,8.1,4533,18.9,18.5
4771.440,3.52,1.42,-0.02,8.0,4523,18.6,18.7
4771.540,3.02,2.52,-0.11,8.4,4542,18.5,19.1
4771.641,1.54,4.06,-0.06,9.1,4523,19.0,19.3
4771.740,3.54,3.87,0.08,9.5,4544,19.8,19.4
4771.841,4.03,2.50,0.04,11.1,4566,19.9,19.7
4771.942,3.66,1.29,-0.07,9.9,4544,19.9,20.2
4772.042,2.09,4.18,-0.09,9.9,4534,20.0,20.5
4772.142,2.00,4.08,0.05,9.7,4513,20.4,20.1
4772.243,4.14,3.00,0.07,9.9,4489,20.4,20.0
4772.343,3.70,1.24,-0.05,9.7,4528,20.1,20.4
4772.443,2.50,4.24,-0.10,11.1,4493,20.1,20.7
4772.543,2.14,4.25,0.05,11.1,4489,20.7,20.5
4772.644,4.43,3.52,0.08,12.6,4472,21.3,20.9
4772.744,4.25,1.47,-0.02,12.6,4505,21.5,21.6
4772.844,2.98,4.43,-0.09,13.7,4516,21.7,22.2
4772.944,1.70,4.43,0.04,12.7,4497,22.2,22.0
4773.045,4.48,3.94,0.11,12.9,4481,22.4,21.8
4773.145,4.25,1.51,0.00,12.7,4522,22.0,22.0
4773.246,3.48,3.83,-0.09,12.7,4533,21.9,22.4
4773.347,1.47,4.41,0.00,12.6,4505,22.2,22.2
